REG_ANS,Trimestre,Ano,ValorDespesas
393321,2,2025,43905275.41
406813,2,2025,2009974.72
407224,2,2025,2476565.63
407569,2,2025,3421666.04
410888,2,2025,14772718.42
412295,2,2025,33568627.1
413747,2,2025,2010709.24
416525,2,2025,4837330.83
370975,2,2025,26558446.92
406481,2,2025,43589309.96
409791,2,2025,2815932.59
415111,2,2025,127412449.35
415243,2,2025,2187146.26
417106,2,2025,1153567.62
418650,2,2025,74095959.55
418731,2,2025,37137007.88
418749,2,2025,3225241.59
370711,2,2025,2705088.01
371106,2,2025,102426115.14
385697,2,2025,204966211.2
408034,2,2025,2052948.83
412252,2,2025,13734492.92
413372,2,2025,9498602.3
414492,2,2025,86997267.79
416495,2,2025,35075235.14
418803,2,2025,44800814.61
418820,2,2025,22459290.15
417491,2,2025,3450053.53
389854,2,2025,6396328.07
404241,2,2025,7846185.33
406805,2,2025,10833601.19
335479,2,2025,202880823.22
342343,2,2025,22301747.8
343684,2,2025,26844963.25
343722,2,2025,7304836.12
344141,2,2025,1975069.55
330108,2,2025,56039804.92
343889,2,2025,2743987638.56
344184,2,2025,2351240.59
344362,2,2025,97444857.47
344729,2,2025,71765195.48
324299,2,2025,15805941.1
325082,2,2025,4811496.75
325236,2,2025,44461237.13
328537,2,2025,76296850.6
331104,2,2025,1400434.54
333239,2,2025,628262.89
334847,2,2025,8264181.79
343056,2,2025,2105135.22
343153,2,2025,6327361.75
343404,2,2025,958045.74
343676,2,2025,30653315.03
323993,2,2025,87455525.2
324523,2,2025,2616.66
333051,2,2025,122189741.77
336831,2,2025,66189401.96
337561,2,2025,8262596.31
343331,2,2025,40504220.9
343731,2,2025,447561043.68
323004,2,2025,8177959.81
329355,2,2025,24071189.44
330281,2,2025,23581922.7
352586,2,2025,31347686.0
353027,2,2025,34321821.64
359777,2,2025,121044689.68
367087,2,2025,145430299.19
353876,2,2025,19503596.98
354511,2,2025,76682468.88
354783,2,2025,172182021.89
355097,2,2025,447034164.11
357391,2,2025,925283690.71
359033,2,2025,18344277.53
361461,2,2025,39091853.55
361941,2,2025,46417970.85
367397,2,2025,157118637.65
368148,2,2025,35103004.51
368253,2,2025,5321963752.13
368555,2,2025,13722210.82
348295,2,2025,554779174.45
351792,2,2025,135421.33
354325,2,2025,38790625.92
354619,2,2025,17010267.8
356123,2,2025,74675062.89
359289,2,2025,84438118.82
359661,2,2025,1182156279.04
360414,2,2025,31639993.46
360449,2,2025,593578726.41
360783,2,2025,6135987.2
346659,2,2025,3836944482.05
347825,2,2025,5200972.67
350494,2,2025,41954394.23
355577,2,2025,34241391.59
360244,2,2025,140666778.13
361011,2,2025,276077474.46
364860,2,2025,82650848.94
345741,2,2025,1788598.6
347108,2,2025,25411657.05
311847,2,2025,172858038.28
312592,2,2025,53734555.32
313084,2,2025,23249455.32
315583,2,2025,10342613.54
318213,2,2025,20612125.09
318299,2,2025,126204442.79
318388,2,2025,54146881.87
320897,2,2025,40782418.35
318566,2,2025,70797934.98
300713,2,2025,59413508.81
304344,2,2025,44313719.46
307319,2,2025,130213893.63
309028,2,2025,6153640.88
310981,2,2025,6604255.39
321273,2,2025,291783449.5
319422,2,2025,41548469.42
321958,2,2025,157820764.29
5711,2,2025,15580421309.02
305928,2,2025,3545196.13
333875,2,2025,26140192.96
336017,2,2025,2058285.03
337188,2,2025,147496588.81
341941,2,2025,8694164.83
342131,2,2025,15910491.97
345318,2,2025,9705056.93
345458,2,2025,32854366.97
342955,2,2025,1956558.78
343064,2,2025,44243420.53
343129,2,2025,14133027.3
325465,2,2025,17130834.56
331341,2,2025,111525315.5
335541,2,2025,33327157.46
343269,2,2025,498513834.93
344451,2,2025,10112122.83
323080,2,2025,2346657264.15
324175,2,2025,12756721.43
324345,2,2025,68786259.63
327417,2,2025,123601124.74
328294,2,2025,49881926.88
330892,2,2025,10680523.01
331872,2,2025,321175784.98
333662,2,2025,86851998.62
337498,2,2025,33431300.64
343765,2,2025,14502441.47
344788,2,2025,6746839.32
330809,2,2025,48511071.58
334243,2,2025,3482190.35
335690,2,2025,1549840122.49
344915,2,2025,1906361.44
323357,2,2025,33196526.71
324493,2,2025,101402556.27
325031,2,2025,40813292.95
326500,2,2025,188905557.01
327328,2,2025,570319.42
327638,2,2025,8717715.04
328375,2,2025,13139705.05
330264,2,2025,57746445.34
352501,2,2025,1793319563.96
354295,2,2025,118438971.85
358339,2,2025,3034540.97
365530,2,2025,22474743.9
367095,2,2025,193003900.93
347736,2,2025,18386511.0
352314,2,2025,42490140.73
355721,2,2025,424086492.19
357715,2,2025,19859327.66
358096,2,2025,46823265.49
361615,2,2025,54001169.81
367613,2,2025,4843723.01
363855,2,2025,45247506.51
346276,2,2025,141703044.4
351407,2,2025,59271435.7
309524,2,2025,15217434.4
314218,2,2025,341876341.75
315044,2,2025,113339183.12
315729,2,2025,313049009.75
317144,2,2025,1299527482.81
701,2,2025,2551076194.89
304701,2,2025,1570957445.64
305227,2,2025,46797483.79
305472,2,2025,46807676.41
306045,2,2025,4274426.66
307751,2,2025,60833525.78
309087,2,2025,39281234.59
313475,2,2025,6745471.91
316881,2,2025,69770489.64
318477,2,2025,48302932.17
303976,2,2025,755713367.14
419486,2,2025,27258850.07
420816,2,2025,1393700.89
353353,2,2025,280163653.3
354678,2,2025,8163449.28
358436,2,2025,9089338.97
363286,2,2025,23321428.86
346004,2,2025,9713997.21
346951,2,2025,32761897.47
349534,2,2025,60783309.08
364312,2,2025,169798622.11
364584,2,2025,209169245.17
364592,2,2025,27675412.43
365238,2,2025,35584269.34
365645,2,2025,3344445.7
365777,2,2025,34503574.49
347604,2,2025,4443066.6
347795,2,2025,2929651.58
348261,2,2025,23801599.69
349712,2,2025,164057710.16
350249,2,2025,155659028.21
351202,2,2025,398218212.97
333867,2,2025,7004477.57
335592,2,2025,563817103.22
335614,2,2025,737351163.02
335789,2,2025,11800819.33
338648,2,2025,85910621.07
340251,2,2025,36737829.18
342203,2,2025,9153189.58
345091,2,2025,32952071.76
345598,2,2025,110436018.94
323942,2,2025,19083372.52
326861,2,2025,146401884.2
329339,2,2025,152730545.52
329886,2,2025,49745661.55
335258,2,2025,10939318.11
336467,2,2025,7594121.52
345709,2,2025,61072346.01
343463,2,2025,37284865.07
334561,2,2025,348316913.49
335517,2,2025,39646106.14
339458,2,2025,2274998.2
344397,2,2025,186479131.93
323055,2,2025,30009428.52
324477,2,2025,151135184.8
330116,2,2025,22438406.43
330566,2,2025,56167832.77
331988,2,2025,225444017.49
335100,2,2025,625659693.57
339954,2,2025,328527767.11
341819,2,2025,67110.06
344800,2,2025,154330703.92
344885,2,2025,705936059.72
327557,2,2025,52754149.64
334154,2,2025,40892509.19
335754,2,2025,53608417.99
337374,2,2025,139606377.69
337668,2,2025,272628853.68
342556,2,2025,117755338.54
323268,2,2025,187318817.04
331651,2,2025,39744795.74
333808,2,2025,28263780.19
336858,2,2025,45085886.25
339679,2,2025,3240599961.22
340782,2,2025,372255298.5
342033,2,2025,375217829.23
324159,2,2025,35078427.44
325571,2,2025,502540169.29
331317,2,2025,155878676.5
410624,2,2025,4560664.05
413721,2,2025,15386735.25
414310,2,2025,56105407.02
415774,2,2025,79712426.36
418137,2,2025,12554328.75
370592,2,2025,8333682.65
379280,2,2025,105441118.31
380661,2,2025,180019223.63
386901,2,2025,15752030.06
406937,2,2025,10724277.58
409286,2,2025,217777.61
413160,2,2025,23827795.48
413283,2,2025,2193204.99
418374,2,2025,42927394.24
417220,2,2025,1259102.52
371629,2,2025,92237289.64
372561,2,2025,39871039.18
378216,2,2025,30097355.72
382639,2,2025,1060725.2
397245,2,2025,554175.16
402001,2,2025,5315723.99
354562,2,2025,99444680.36
358088,2,2025,117992153.24
359122,2,2025,47848243.98
361569,2,2025,7189599.99
362832,2,2025,16690374.25
368920,2,2025,43504780.43
363189,2,2025,5027404.53
363391,2,2025,3361471.76
364070,2,2025,14274947.07
351776,2,2025,14807695.92
352543,2,2025,76772104.52
352683,2,2025,126164827.0
353698,2,2025,9154788.9
355151,2,2025,169140759.33
359017,2,2025,5088413413.39
362140,2,2025,44396797.03
350371,2,2025,120096501.75
353060,2,2025,121043963.68
354031,2,2025,252463291.44
354996,2,2025,15856479.89
365785,2,2025,2288773.59
366064,2,2025,34863050.55
366340,2,2025,24812556.04
348520,2,2025,463184706.76
352179,2,2025,41031301.71
352331,2,2025,568147529.45
354279,2,2025,39358062.08
355691,2,2025,297333432.24
366439,2,2025,9249481.51
366561,2,2025,155367941.54
356417,2,2025,208412623.73
356476,2,2025,63668928.53
348180,2,2025,194996159.54
315478,2,2025,784078399.3
321931,2,2025,21393216.75
317233,2,2025,159943319.52
317632,2,2025,165782544.0
304883,2,2025,127057026.39
311375,2,2025,102361428.76
311961,2,2025,62821078.86
313211,2,2025,66801433.15
314099,2,2025,105964666.96
315796,2,2025,225075974.23
316849,2,2025,3525658.57
317896,2,2025,17663384.22
318035,2,2025,27391012.57
320706,2,2025,203546135.98
515,2,2025,10420156.42
301060,2,2025,28521176.99
301574,2,2025,113227731.13
353264,2,2025,12387997.38
354066,2,2025,187842398.08
354627,2,2025,24641486.35
369292,2,2025,185991846.62
369411,2,2025,78455114.47
346926,2,2025,669999806.91
348082,2,2025,132312800.95
348244,2,2025,46575840.02
348830,2,2025,113681799.6
355593,2,2025,24660019.89
357511,2,2025,499674603.46
345776,2,2025,28380794.05
347507,2,2025,104924529.26
350141,2,2025,691894411.29
350648,2,2025,16736802.08
350770,2,2025,2332716.4
336106,2,2025,171855305.63
337871,2,2025,97869421.37
340952,2,2025,216671375.25
342084,2,2025,657586799.13
342386,2,2025,18238358.18
342807,2,2025,82417843.63
323926,2,2025,45068771.44
324361,2,2025,123819747.83
326755,2,2025,100018909.29
327689,2,2025,505372770.2
329665,2,2025,13533926.38
335215,2,2025,67688771.51
335657,2,2025,14193274.38
338346,2,2025,37010167.36
340162,2,2025,2684814.87
342157,2,2025,6574826.09
342611,2,2025,58774072.53
322831,2,2025,45949032.26
322890,2,2025,2540129.27
324213,2,2025,1620417.3
324566,2,2025,39839827.36
326305,2,2025,10839042884.31
327352,2,2025,13753417.87
327468,2,2025,11773260.33
328308,2,2025,21577507.37
422371,2,2025,16234800.56
422631,2,2025,43188352.46
424188,2,2025,1197155075.33
421197,2,2025,49023885.34
421359,2,2025,7220908.63
422941,2,2025,2840.0
419591,2,2025,2672342.51
420123,2,2025,4099306.24
421189,2,2025,1922492.24
422339,2,2025,183961958.04
422754,2,2025,183297.47
419150,2,2025,29187808.12
421766,2,2025,33522782.96
422053,2,2025,0.17
424170,2,2025,763390.55
418994,2,2025,306660.48
419427,2,2025,30148713.41
420701,2,2025,16431184.17
420930,2,2025,694498.78
421561,2,2025,416773.42
344800,3,2025,230068808.69
347507,3,2025,165412888.14
347736,3,2025,27744924.06
336831,3,2025,104590366.1
343064,3,2025,66102333.91
343722,3,2025,11410079.31
346276,3,2025,216698386.76
327557,3,2025,79020326.76
331651,3,2025,61566261.06
337561,3,2025,12953599.93
340251,3,2025,54798908.65
342955,3,2025,3054185.52
343676,3,2025,47126791.54
344141,3,2025,3060663.52
345776,3,2025,42009205.62
346926,3,2025,1012203667.64
348295,3,2025,862959211.14
325571,3,2025,789562113.14
328308,3,2025,34212888.61
329665,3,2025,25494375.89
334847,3,2025,13782818.25
348082,3,2025,201447754.37
348244,3,2025,73333330.05
335479,3,2025,301736996.64
338648,3,2025,132672755.59
343269,3,2025,773795295.8
344397,3,2025,274945565.74
345318,3,2025,14734120.11
324566,3,2025,59453777.08
326755,3,2025,157202442.02
328537,3,2025,119609092.34
330108,3,2025,85965725.17
330281,3,2025,36049492.27
341941,3,2025,12639124.29
343056,3,2025,3342922.31
344885,3,2025,1103898898.42
326305,3,2025,16520110697.94
327352,3,2025,21903269.05
327468,3,2025,19151784.17
327689,3,2025,766086235.58
331104,3,2025,2153499.99
335541,3,2025,45585846.42
336017,3,2025,3263301.0
337188,3,2025,223963804.52
342084,3,2025,995100758.85
342157,3,2025,10444381.76
342611,3,2025,96336249.93
343463,3,2025,58605961.72
343765,3,2025,22115699.11
357391,3,2025,1459999048.2
360783,3,2025,10091479.91
361461,3,2025,60862057.42
361615,3,2025,82449193.43
362140,3,2025,68025380.83
364312,3,2025,262206415.06
366064,3,2025,54061586.04
369292,3,2025,282111797.35
370070,3,2025,386181669.87
370568,3,2025,6060637.8
350141,3,2025,1069577610.78
350648,3,2025,26327135.45
355577,3,2025,54301537.18
356123,3,2025,119177722.54
357669,3,2025,14572073.87
367613,3,2025,7269409.53
418170,3,2025,268808689.39
418374,3,2025,69703213.56
379956,3,2025,1779106041.96
382540,3,2025,80824158.13
386596,3,2025,85369517.26
397245,3,2025,825783.87
402001,3,2025,7951592.6
410624,3,2025,7185229.14
412252,3,2025,20458473.34
414654,3,2025,4822198.62
414905,3,2025,45011721.09
418587,3,2025,50010920.94
418731,3,2025,58072682.95
389358,3,2025,15283596.29
406813,3,2025,3105866.87
407224,3,2025,3867936.43
408093,3,2025,3621592.46
409286,3,2025,365537.8
413372,3,2025,15233340.95
415081,3,2025,2128582.21
417831,3,2025,2861907.62
417947,3,2025,98194437.41
418617,3,2025,31718909.87
411868,3,2025,6868971.96
415774,3,2025,122058146.56
419052,3,2025,44395876.9
402966,3,2025,14254727.79
406554,3,2025,107815721.09
408522,3,2025,997622.63
409413,3,2025,10347010.62
411248,3,2025,4063880.58
412635,3,2025,12879584.55
413518,3,2025,16190446.15
414352,3,2025,101772578.34
414573,3,2025,57747130.19
416568,3,2025,118761179.32
417599,3,2025,67810657.23
418749,3,2025,4900428.37
419028,3,2025,2384196.45
379280,3,2025,163211235.46
407534,3,2025,2049742.37
408263,3,2025,7845656.88
409405,3,2025,2393474.47
410888,3,2025,23680208.32
412295,3,2025,48791665.88
413429,3,2025,14680517.09
417106,3,2025,1845486.19
417491,3,2025,9886543.09
418218,3,2025,3661818.59
418501,3,2025,9672460.16
380661,3,2025,241725766.71
382639,3,2025,1793692.4
386901,3,2025,27048782.85
389854,3,2025,9720477.08
401081,3,2025,84540282.47
410128,3,2025,32595645.69
413267,3,2025,1967494.74
413747,3,2025,3003964.17
414930,3,2025,76881173.15
415987,3,2025,3987980.35
417220,3,2025,1990219.6
385620,3,2025,33809968.08
388092,3,2025,9574322.28
395480,3,2025,55371055.85
412058,3,2025,23346103.38
413330,3,2025,28423070.96
413534,3,2025,684633022.22
414581,3,2025,146566920.35
415910,3,2025,1842852.61
415944,3,2025,117684.33
417297,3,2025,72821738.94
418994,3,2025,478543.31
419150,3,2025,49659146.2
382281,3,2025,3713102.88
407011,3,2025,2607537.21
409243,3,2025,136312569.09
410608,3,2025,11350210.14
415626,3,2025,20649307.54
416410,3,2025,56469.49
417475,3,2025,6949073.09
417815,3,2025,49586350.2
417840,3,2025,1858605.97
417955,3,2025,54269827.41
419010,3,2025,325470913.48
384577,3,2025,528228306.55
401480,3,2025,17465204.38
406635,3,2025,6186434.73
408794,3,2025,23556806.29
411582,3,2025,43380301.26
416428,3,2025,26919092.09
417505,3,2025,418903169.71
418137,3,2025,19386751.3
419079,3,2025,33781.05
403962,3,2025,46627267.3
408026,3,2025,4135114.55
409634,3,2025,6639891.78
412759,3,2025,25519374.15
414387,3,2025,4475875.23
414701,3,2025,6581015.27
415014,3,2025,60708665.49
416584,3,2025,34485466.6
416801,3,2025,67040518.67
418129,3,2025,6008312.62
418226,3,2025,9020463.39
382655,3,2025,5105725.11
390259,3,2025,6286214.89
414026,3,2025,4963282.52
414689,3,2025,93261.5
418650,3,2025,120503553.87
418803,3,2025,68505495.58
419141,3,2025,92080649.45
381144,3,2025,4240096.24
386588,3,2025,229406650.27
387185,3,2025,20009984.42
406945,3,2025,39924860.79
410292,3,2025,56864346.84
411752,3,2025,145515020.26
412015,3,2025,3101392.74
415243,3,2025,3449971.84
415901,3,2025,1003844.53
416398,3,2025,52513648.65
417131,3,2025,1741035.88
370975,3,2025,39065238.89
351202,3,2025,615005472.58
364584,3,2025,319674532.96
364860,3,2025,132279478.68
366340,3,2025,37667682.48
354562,3,2025,161372210.63
355721,3,2025,657186831.91
361941,3,2025,68297194.78
364070,3,2025,21611615.58
365530,3,2025,35182259.23
368555,3,2025,21447924.52
358282,3,2025,28295615.51
359777,3,2025,187275247.3
368148,3,2025,52945778.15
369659,3,2025,397428664.8
371629,3,2025,144449482.02
372561,3,2025,61585604.35
378216,3,2025,46491568.89
348830,3,2025,168066113.01
349712,3,2025,254777293.13
350249,3,2025,232085912.53
353264,3,2025,18863813.92
354295,3,2025,186476790.48
355593,3,2025,39978083.0
357715,3,2025,31370774.91
371106,3,2025,162989562.81
374440,3,2025,26035595.41
354511,3,2025,117645144.65
358754,3,2025,38396409.56
365777,3,2025,56734977.9
366561,3,2025,230817392.01
370592,3,2025,12807026.87
350371,3,2025,182974550.94
351407,3,2025,92030028.16
351776,3,2025,21770578.56
352519,3,2025,11781113.06
352586,3,2025,49722979.2
353027,3,2025,51426626.35
353876,3,2025,29040868.69
354066,3,2025,290170797.59
354627,3,2025,38714962.51
354783,3,2025,266175357.23
355097,3,2025,662366558.64
356476,3,2025,99969811.19
357260,3,2025,150897358.14
359033,3,2025,30727904.74
360414,3,2025,47523235.92
361569,3,2025,10568814.3
362573,3,2025,31340604.67
367095,3,2025,291735114.05
368920,3,2025,69458429.67
359122,3,2025,73888738.05
361593,3,2025,9278320.41
363286,3,2025,36027061.68
364592,3,2025,39231177.62
365785,3,2025,3540336.53
367397,3,2025,242362198.57
370681,3,2025,136490019.79
350494,3,2025,65299890.58
352501,3,2025,2807140036.21
353698,3,2025,14714439.92
355151,3,2025,256078391.66
356581,3,2025,43700437.67
357511,3,2025,763390244.45
358339,3,2025,4554328.88
345091,3,2025,50316354.72
345741,3,2025,1856157.66
346659,3,2025,5933317383.63
348180,3,2025,286564805.93
328294,3,2025,77193648.87
333662,3,2025,138893757.31
335592,3,2025,864354593.27
335789,3,2025,18221573.61
337668,3,2025,405431554.69
342131,3,2025,33271766.77
343153,3,2025,9013214.17
343889,3,2025,4280319036.36
346209,3,2025,86736471.66
347108,3,2025,40244154.64
347825,3,2025,8036653.96
330892,3,2025,16823210.52
331341,3,2025,172182117.04
335258,3,2025,17130658.61
335614,3,2025,1213177893.18
340782,3,2025,557379598.59
342556,3,2025,188117731.42
344362,3,2025,146384165.34
347795,3,2025,4489685.47
348261,3,2025,36696490.05
327638,3,2025,14158542.98
328375,3,2025,20579153.67
330809,3,2025,71684442.83
335517,3,2025,63938499.39
336858,3,2025,72329783.97
339954,3,2025,518424666.68
343331,3,2025,61248746.56
348520,3,2025,702951195.6
327417,3,2025,191973932.28
330264,3,2025,90221474.88
333867,3,2025,10391658.52
335100,3,2025,979689796.82
341819,3,2025,96817.14
343684,3,2025,42695223.99
343731,3,2025,715508786.35
346004,3,2025,15085246.81
346951,3,2025,51066206.31
325031,3,2025,59890199.49
329339,3,2025,238043635.1
329886,3,2025,77936042.79
331988,3,2025,354556305.35
343129,3,2025,22051865.38
344184,3,2025,3279364.79
347604,3,2025,6933909.5
325465,3,2025,26819849.93
326500,3,2025,285185925.67
327328,3,2025,929642.14
334561,3,2025,547591438.53
335754,3,2025,83442675.51
337374,3,2025,219635810.34
344451,3,2025,16075893.38
418021,3,2025,237115667.66
392804,3,2025,310615943.07
404241,3,2025,11900423.79
406805,3,2025,17847734.37
408034,3,2025,2951436.44
409791,3,2025,4288318.27
412996,3,2025,6561049.01
414662,3,2025,10842645.0
415936,3,2025,33870101.17
416401,3,2025,159653091.64
416690,3,2025,60727066.44
417530,3,2025,255869630.28
418820,3,2025,38246527.28
382876,3,2025,1875431459.94
385255,3,2025,118389420.66
406937,3,2025,16943984.15
413551,3,2025,645496.62
414212,3,2025,18600082.65
415065,3,2025,39930445.13
415111,3,2025,190157817.72
416495,3,2025,53509624.9
417661,3,2025,49163683.53
300713,3,2025,89704349.77
301060,3,2025,44476632.0
301124,3,2025,26502244.0
301574,3,2025,180542958.56
301728,3,2025,45069910.94
701,3,2025,3977157127.83
5711,3,2025,24116517223.0
6246,3,2025,20047570696.4
300730,3,2025,2633813.12
301744,3,2025,49086995.32
301949,3,2025,549197675.81
321125,3,2025,15212795.95
304883,3,2025,180572744.36
306398,3,2025,445493766.69
306762,3,2025,129467491.4
309222,3,2025,1590274861.63
310239,3,2025,18135913.58
311146,3,2025,47025844.27
311715,3,2025,111417356.19
312126,3,2025,1695873845.46
315729,3,2025,478871009.48
318566,3,2025,107467350.44
319708,3,2025,203162269.55
320838,3,2025,776790.64
323080,3,2025,3642687401.92
324175,3,2025,22317147.2
324345,3,2025,108637217.33
310522,3,2025,168212837.87
312851,3,2025,645709368.46
313475,3,2025,10732633.78
314099,3,2025,163903679.15
371254,3,2025,603653817.53
350770,3,2025,3574500.04
352179,3,2025,65193145.45
365238,3,2025,53197957.77
370711,3,2025,4250320.34
352331,3,2025,896361882.13
353663,3,2025,318588778.77
357022,3,2025,63540138.0
358088,3,2025,178139515.22
363189,3,2025,7523037.02
363855,3,2025,71260053.41
321087,3,2025,44163540.23
321338,3,2025,711454.41
302627,3,2025,32103820.24
303178,3,2025,53283704.84
304212,3,2025,13298791.72
310247,3,2025,207270429.13
312347,3,2025,109159899.34
316997,3,2025,4987558.38
317144,3,2025,1994659926.54
318213,3,2025,34893158.75
319996,3,2025,939046852.29
320510,3,2025,20458826.55
323942,3,2025,29396832.57
304051,3,2025,90181493.75
305421,3,2025,2674955.91
306100,3,2025,118061681.95
311359,3,2025,71061792.08
314706,3,2025,9599511.65
321320,3,2025,22893415.38
323055,3,2025,46354582.89
324159,3,2025,54613917.9
311847,3,2025,265639407.1
313211,3,2025,97555159.95
313971,3,2025,36918032.69
319422,3,2025,64092576.87
324477,3,2025,229483733.91
303356,3,2025,398578039.15
304484,3,2025,44978313.99
306886,3,2025,406064541.05
311057,3,2025,272538.71
311391,3,2025,8234286.75
312592,3,2025,84054732.52
313084,3,2025,35874977.47
315796,3,2025,363628155.94
316849,3,2025,6654831.48
318477,3,2025,69569180.54
320820,3,2025,39205490.96
419591,3,2025,4566553.13
420077,3,2025,226608243.97
421928,3,2025,350509294.33
423441,3,2025,7171650.97
421634,3,2025,3595069.69
424048,3,2025,4489517.21
424463,3,2025,40578.82
345458,3,2025,51636180.86
345709,3,2025,97278926.36
326861,3,2025,217105089.65
330116,3,2025,34497210.01
330566,3,2025,88769778.33
331317,3,2025,236682508.02
334154,3,2025,63428134.28
335215,3,2025,106282788.27
340952,3,2025,331413023.93
342386,3,2025,29408220.89
342807,3,2025,131521805.88
344788,3,2025,10722319.18
344915,3,2025,2802710.63
333808,3,2025,44742792.62
335657,3,2025,21929768.18
336106,3,2025,265500541.94
337871,3,2025,148817003.55
339458,3,2025,3447719.47
342033,3,2025,583437192.72
342203,3,2025,14226198.53
303267,3,2025,349466221.52
304344,3,2025,68108512.32
311944,3,2025,24707811.03
314587,3,2025,33325017.72
315583,3,2025,14725289.1
317012,3,2025,43119382.85
323004,3,2025,14278096.82
323993,3,2025,134659103.16
324523,3,2025,4515.65
303623,3,2025,609816851.75
307319,3,2025,208621206.54
309028,3,2025,9656015.65
313149,3,2025,5475729.97
314251,3,2025,55126013.03
314781,3,2025,23979498.25
315478,3,2025,1205277865.35
320706,3,2025,309801384.8
323268,3,2025,286915922.52
302228,3,2025,21291572.47
303739,3,2025,157841647.66
309524,3,2025,23111335.03
314218,3,2025,516405096.06
314315,3,2025,10293846.15
314668,3,2025,148548328.77
316903,3,2025,374581.83
317632,3,2025,255626466.56
322326,3,2025,8237804.91
304131,3,2025,87696762.78
304395,3,2025,91475484.58
306754,3,2025,33069795.28
309087,3,2025,61399065.14
311961,3,2025,128632697.22
315044,3,2025,175221159.48
315494,3,2025,28900581.13
316458,3,2025,20991720.15
321044,3,2025,775645700.49
321273,3,2025,448106711.89
322890,3,2025,4011171.78
323926,3,2025,68046734.27
303976,3,2025,1139055607.54
304701,3,2025,2463946680.97
310981,3,2025,10135635.36
311618,3,2025,80013244.36
312282,3,2025,33493963.56
314366,3,2025,2659162.35
319872,3,2025,3253866.41
320862,3,2025,78084221.99
322831,3,2025,73450883.32
324213,3,2025,2527176.23
324361,3,2025,189679416.3
305227,3,2025,73846559.63
305472,3,2025,73063177.93
306045,3,2025,6537741.3
307751,3,2025,93590998.2
311294,3,2025,129834469.58
315648,3,2025,33701793.91
319121,3,2025,450016502.85
345598,3,2025,175420552.71
347655,3,2025,91689334.22
325082,3,2025,10916185.09
325236,3,2025,72550823.99
331872,3,2025,493505594.06
334243,3,2025,5482338.74
338346,3,2025,57226041.34
343404,3,2025,1459835.2
329355,3,2025,38481517.96
333051,3,2025,188363295.87
333239,3,2025,949872.53
333875,3,2025,40177959.53
335690,3,2025,2385322130.07
336467,3,2025,12543297.48
337498,3,2025,51420796.61
339679,3,2025,4879495499.11
340162,3,2025,2499403.42
342343,3,2025,33268176.52
344729,3,2025,107840044.25
369411,3,2025,121509445.38
370088,3,2025,47084385.93
373109,3,2025,3123590.18
352314,3,2025,67881344.81
352683,3,2025,197136701.3
354678,3,2025,13125764.23
356417,3,2025,323561866.82
361011,3,2025,417413566.52
367087,3,2025,227670425.26
349682,3,2025,258649691.57
350699,3,2025,94794780.13
353353,3,2025,434144478.89
354031,3,2025,388222646.03
354279,3,2025,57950655.55
357138,3,2025,116433037.04
358053,3,2025,114283799.48
359017,3,2025,7761739658.56
360449,3,2025,933735045.07
362832,3,2025,27793332.2
421189,3,2025,3065643.56
421618,3,2025,4013116.69
422070,3,2025,46688913.46
422487,3,2025,7198961.15
423203,3,2025,2751278.58
423351,3,2025,15808784.23
423432,3,2025,2026350.15
420786,3,2025,20435088.44
422304,3,2025,5068751.25
422681,3,2025,58963369.22
422771,3,2025,57822769.66
423629,3,2025,13396673.71
424170,3,2025,1770977.42
582,3,2025,4534185104.08
884,3,2025,251244185.15
300136,3,2025,86687647.99
302147,3,2025,4430731709.41
515,3,2025,14906323.44
419249,3,2025,373122903.03
384704,3,2025,21377285.41
385697,3,2025,318950999.37
394734,3,2025,54739285.7
406481,3,2025,66926139.62
407569,3,2025,5078171.33
410110,3,2025,19252669.63
411809,3,2025,8508029.61
413160,3,2025,38372032.59
413283,3,2025,3720789.1
413721,3,2025,24058481.4
414492,3,2025,139540863.07
415693,3,2025,121197697.22
417548,3,2025,135887359.6
418919,3,2025,37545480.27
402206,3,2025,17120162.81
411256,3,2025,360223380.77
414310,3,2025,88520000.22
416525,3,2025,7104349.5
416738,3,2025,64133260.6
417211,3,2025,53984001.84
321958,3,2025,243376663.66
302953,3,2025,336581569.06
304123,3,2025,39310678.2
304468,3,2025,93148957.31
305928,3,2025,5430331.87
311375,3,2025,160989041.33
312363,3,2025,3613776150.41
313751,3,2025,31089023.19
316148,3,2025,83794074.05
316881,3,2025,107878204.12
317233,3,2025,260590626.51
318035,3,2025,43722355.9
318388,3,2025,86564584.43
324299,3,2025,22117501.76
306126,3,2025,141276585.33
312720,3,2025,502763953.6
319384,3,2025,124976371.79
320251,3,2025,165002304.33
350346,3,2025,15998625.69
351270,3,2025,27363816.27
352543,3,2025,138144254.16
354996,3,2025,24689552.66
368253,3,2025,7758438096.48
371564,3,2025,25422787.71
371777,3,2025,101656205.03
372609,3,2025,177981572.23
353060,3,2025,188423146.25
354325,3,2025,61465279.37
354619,3,2025,26496738.32
355691,3,2025,465709974.66
358096,3,2025,70897606.69
358436,3,2025,14106490.72
359661,3,2025,1859257411.31
360244,3,2025,212572129.27
363391,3,2025,5007333.9
365645,3,2025,4147627.69
366439,3,2025,16242543.19
419699,3,2025,29946522.91
422398,3,2025,66717064.62
422584,3,2025,21047177.99
424188,3,2025,1800511827.15
422746,3,2025,2858933.71
423319,3,2025,39800415.29
